Iso3,Location Name,AMRO subregions,Year,Sex,Age group,Measure Name En,Metric Name En,Value,Value Low,Value Up
PRY,Paraguay,Southern Cone,2021,Female,1-11 months,Years Lived with Disability (YLDs),Rate,104.23,62.08,159.96
PRY,Paraguay,Southern Cone,2021,Female,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,684.26,340.05,"1,211.50"
PRY,Paraguay,Southern Cone,2021,Female,5-9 years,Years Lived with Disability (YLDs),Rate,684.26,340.05,"1,211.50"
PRY,Paraguay,Southern Cone,2021,Female,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,"1,998.31","1,031.36","3,479.83"
PRY,Paraguay,Southern Cone,2021,Female,10-14 years,Years Lived with Disability (YLDs),Rate,"1,998.31","1,031.36","3,479.83"
PRY,Paraguay,Southern Cone,2021,Female,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,"3,227.00","1,759.91","5,382.36"
PRY,Paraguay,Southern Cone,2021,Female,10-24 years,Years Lived with Disability (YLDs),Rate,"3,227.00","1,759.91","5,382.36"
PRY,Paraguay,Southern Cone,2021,Female,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,"3,449.06","1,900.52","5,660.79"
PRY,Paraguay,Southern Cone,2021,Female,15-19 years,Years Lived with Disability (YLDs),Rate,"3,449.06","1,900.52","5,660.79"
PRY,Paraguay,Southern Cone,2021,Female,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,"3,850.09","2,129.36","6,347.15"
PRY,Paraguay,Southern Cone,2021,Female,15-24 years,Years Lived with Disability (YLDs),Rate,"3,850.09","2,129.36","6,347.15"
PRY,Paraguay,Southern Cone,2021,Female,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,"4,235.37","2,349.21","7,006.55"
PRY,Paraguay,Southern Cone,2021,Female,20-24 years,Years Lived with Disability (YLDs),Rate,"4,235.37","2,349.21","7,006.55"
PRY,Paraguay,Southern Cone,2021,Female,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,"4,190.77","2,353.46","6,739.79"
PRY,Paraguay,Southern Cone,2021,Female,25-29 years,Years Lived with Disability (YLDs),Rate,"4,190.77","2,353.46","6,739.79"
PRY,Paraguay,Southern Cone,2021,Female,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,"4,130.66","2,346.72","6,540.53"
PRY,Paraguay,Southern Cone,2021,Female,25-49 years,Years Lived with Disability (YLDs),Rate,"4,125.99","2,342.05","6,535.86"
PRY,Paraguay,Southern Cone,2021,Female,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,"4,099.96","2,356.76","6,508.11"
PRY,Paraguay,Southern Cone,2021,Female,30-34 years,Years Lived with Disability (YLDs),Rate,"4,099.96","2,356.76","6,508.11"
PRY,Paraguay,Southern Cone,2021,Female,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,"4,148.20","2,395.22","6,458.78"
PRY,Paraguay,Southern Cone,2021,Female,35-39 years,Years Lived with Disability (YLDs),Rate,"4,148.20","2,395.22","6,458.78"
PRY,Paraguay,Southern Cone,2021,Female,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,"4,163.27","2,319.60","6,587.50"
PRY,Paraguay,Southern Cone,2021,Female,40-44 years,Years Lived with Disability (YLDs),Rate,"4,135.06","2,291.39","6,559.29"
PRY,Paraguay,Southern Cone,2021,Female,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,"4,010.49","2,278.48","6,303.33"
PRY,Paraguay,Southern Cone,2021,Female,45-49 years,Years Lived with Disability (YLDs),Rate,"4,010.49","2,278.48","6,303.33"
PRY,Paraguay,Southern Cone,2021,Female,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,"3,816.49","2,240.42","6,011.21"
PRY,Paraguay,Southern Cone,2021,Female,50-54 years,Years Lived with Disability (YLDs),Rate,"3,816.49","2,240.42","6,011.21"
PRY,Paraguay,Southern Cone,2021,Female,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,"3,615.71","2,122.51","5,725.89"
PRY,Paraguay,Southern Cone,2021,Female,50-64 years,Years Lived with Disability (YLDs),Rate,"3,598.11","2,104.91","5,708.30"
PRY,Paraguay,Southern Cone,2021,Female,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,"3,629.07","2,143.96","5,695.06"
PRY,Paraguay,Southern Cone,2021,Female,55-59 years,Years Lived with Disability (YLDs),Rate,"3,601.43","2,116.32","5,667.42"
PRY,Paraguay,Southern Cone,2021,Female,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,"3,317.91","1,930.27","5,366.23"
PRY,Paraguay,Southern Cone,2021,Female,60-64 years,Years Lived with Disability (YLDs),Rate,"3,288.50","1,900.86","5,336.83"
PRY,Paraguay,Southern Cone,2021,Female,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,"2,962.15","1,730.12","4,697.58"
PRY,Paraguay,Southern Cone,2021,Female,65-69 years,Years Lived with Disability (YLDs),Rate,"2,928.72","1,696.70","4,664.16"
PRY,Paraguay,Southern Cone,2021,Female,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,"2,806.48","1,645.66","4,442.32"
PRY,Paraguay,Southern Cone,2021,Female,65-74 years,Years Lived with Disability (YLDs),Rate,"2,787.30","1,626.48","4,423.15"
PRY,Paraguay,Southern Cone,2021,Female,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,"2,596.95","1,531.96","4,098.73"
PRY,Paraguay,Southern Cone,2021,Female,70-74 years,Years Lived with Disability (YLDs),Rate,"2,596.95","1,531.96","4,098.73"
PRY,Paraguay,Southern Cone,2021,Female,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,"2,286.61","1,299.29","3,689.33"
PRY,Paraguay,Southern Cone,2021,Female,75-79 years,Years Lived with Disability (YLDs),Rate,"2,286.61","1,299.29","3,689.33"
PRY,Paraguay,Southern Cone,2021,Female,75+ years,Disability-Adjusted Life Years (DALYs),Rate,"2,107.04","1,199.31","3,393.44"
PRY,Paraguay,Southern Cone,2021,Female,75+ years,Years Lived with Disability (YLDs),Rate,"2,107.04","1,199.31","3,393.44"
PRY,Paraguay,Southern Cone,2021,Female,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,"2,032.36","1,158.52","3,269.00"
PRY,Paraguay,Southern Cone,2021,Female,80-84 years,Years Lived with Disability (YLDs),Rate,"2,032.36","1,158.52","3,269.00"
PRY,Paraguay,Southern Cone,2021,Female,85+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,791.12","1,022.36","2,874.69"
PRY,Paraguay,Southern Cone,2021,Female,85+ years,Years Lived with Disability (YLDs),Rate,"1,791.12","1,022.36","2,874.69"
PRY,Paraguay,Southern Cone,2021,Female,<1 year,Disability-Adjusted Life Years (DALYs),Rate,103.95,61.83,159.67
PRY,Paraguay,Southern Cone,2021,Female,<1 year,Years Lived with Disability (YLDs),Rate,103.95,61.83,159.67
PRY,Paraguay,Southern Cone,2021,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,"3,043.39","1,717.59","4,899.90"
PRY,Paraguay,Southern Cone,2021,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,"3,038.19","1,712.39","4,894.70"
PRY,Paraguay,Southern Cone,2021,Female,All ages,Disability-Adjusted Life Years (DALYs),Rate,"2,990.79","1,685.27","4,822.20"
PRY,Paraguay,Southern Cone,2021,Female,All ages,Years Lived with Disability (YLDs),Rate,"2,986.22","1,680.70","4,817.63"
URY,Uruguay,Southern Cone,2020,Male,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,348.06,222.18,519.61
URY,Uruguay,Southern Cone,2020,Male,0-4 years,Years Lived with Disability (YLDs),Rate,348.06,222.18,519.61
URY,Uruguay,Southern Cone,2020,Male,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,967.09,537.73,"1,582.64"
URY,Uruguay,Southern Cone,2020,Male,0-14 years,Years Lived with Disability (YLDs),Rate,967.09,537.73,"1,582.64"
URY,Uruguay,Southern Cone,2020,Male,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,"1,283.42",703.07,"2,096.66"
URY,Uruguay,Southern Cone,2020,Male,0-19 years,Years Lived with Disability (YLDs),Rate,"1,283.42",703.07,"2,096.66"
URY,Uruguay,Southern Cone,2020,Male,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,"1,501.44",824.00,"2,461.35"
URY,Uruguay,Southern Cone,2020,Male,0-24 years,Years Lived with Disability (YLDs),Rate,"1,501.44",824.00,"2,461.35"
URY,Uruguay,Southern Cone,2020,Male,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,322.70,208.03,475.59
URY,Uruguay,Southern Cone,2020,Male,0-27 days,Years Lived with Disability (YLDs),Rate,322.70,208.03,475.59
URY,Uruguay,Southern Cone,2020,Male,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,352.63,222.54,528.55
URY,Uruguay,Southern Cone,2020,Male,1-4 years,Years Lived with Disability (YLDs),Rate,352.63,222.54,528.55
URY,Uruguay,Southern Cone,2020,Male,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,619.67,351.40,991.61
URY,Uruguay,Southern Cone,2020,Male,1-9 years,Years Lived with Disability (YLDs),Rate,619.67,351.40,991.61
URY,Uruguay,Southern Cone,2020,Male,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,326.91,221.69,477.45
URY,Uruguay,Southern Cone,2020,Male,1-11 months,Years Lived with Disability (YLDs),Rate,326.91,221.69,477.45
URY,Uruguay,Southern Cone,2020,Male,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,814.75,445.53,"1,329.88"
URY,Uruguay,Southern Cone,2020,Male,5-9 years,Years Lived with Disability (YLDs),Rate,814.75,445.53,"1,329.88"
URY,Uruguay,Southern Cone,2020,Male,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,"1,666.13",908.57,"2,774.20"
URY,Uruguay,Southern Cone,2020,Male,10-14 years,Years Lived with Disability (YLDs),Rate,"1,666.13",908.57,"2,774.20"
URY,Uruguay,Southern Cone,2020,Male,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,049.32","1,116.34","3,375.82"
URY,Uruguay,Southern Cone,2020,Male,10-24 years,Years Lived with Disability (YLDs),Rate,"2,049.32","1,116.34","3,375.82"
URY,Uruguay,Southern Cone,2020,Male,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,"2,165.72","1,164.25","3,530.35"
URY,Uruguay,Southern Cone,2020,Male,15-19 years,Years Lived with Disability (YLDs),Rate,"2,165.72","1,164.25","3,530.35"
URY,Uruguay,Southern Cone,2020,Male,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,230.83","1,214.75","3,660.79"
URY,Uruguay,Southern Cone,2020,Male,15-24 years,Years Lived with Disability (YLDs),Rate,"2,230.83","1,214.75","3,660.79"
URY,Uruguay,Southern Cone,2020,Male,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,293.24","1,263.16","3,785.80"
URY,Uruguay,Southern Cone,2020,Male,20-24 years,Years Lived with Disability (YLDs),Rate,"2,293.24","1,263.16","3,785.80"
URY,Uruguay,Southern Cone,2020,Male,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,"2,498.86","1,498.42","3,935.06"
URY,Uruguay,Southern Cone,2020,Male,25-29 years,Years Lived with Disability (YLDs),Rate,"2,321.91","1,321.48","3,758.11"
URY,Uruguay,Southern Cone,2020,Male,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,"2,331.88","1,369.47","3,657.41"
URY,Uruguay,Southern Cone,2020,Male,25-49 years,Years Lived with Disability (YLDs),Rate,"2,272.31","1,309.91","3,597.84"
URY,Uruguay,Southern Cone,2020,Male,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,"2,323.61","1,329.13","3,716.10"
URY,Uruguay,Southern Cone,2020,Male,30-34 years,Years Lived with Disability (YLDs),Rate,"2,323.61","1,329.13","3,716.10"
URY,Uruguay,Southern Cone,2020,Male,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,"2,307.57","1,340.81","3,584.21"
URY,Uruguay,Southern Cone,2020,Male,35-39 years,Years Lived with Disability (YLDs),Rate,"2,307.57","1,340.81","3,584.21"
URY,Uruguay,Southern Cone,2020,Male,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,"2,302.90","1,345.28","3,587.56"
URY,Uruguay,Southern Cone,2020,Male,40-44 years,Years Lived with Disability (YLDs),Rate,"2,246.76","1,289.14","3,531.41"
URY,Uruguay,Southern Cone,2020,Male,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,"2,195.88","1,314.88","3,405.84"
URY,Uruguay,Southern Cone,2020,Male,45-49 years,Years Lived with Disability (YLDs),Rate,"2,145.78","1,264.78","3,355.72"
URY,Uruguay,Southern Cone,2020,Male,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,"2,114.66","1,293.92","3,244.97"
URY,Uruguay,Southern Cone,2020,Male,50-54 years,Years Lived with Disability (YLDs),Rate,"2,015.18","1,194.44","3,145.51"
URY,Uruguay,Southern Cone,2020,Male,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,"1,968.40","1,194.32","3,050.74"
URY,Uruguay,Southern Cone,2020,Male,50-64 years,Years Lived with Disability (YLDs),Rate,"1,889.64","1,115.56","2,971.98"
URY,Uruguay,Southern Cone,2020,Male,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,"1,974.44","1,198.88","3,057.11"
URY,Uruguay,Southern Cone,2020,Male,55-59 years,Years Lived with Disability (YLDs),Rate,"1,886.86","1,111.29","2,969.53"
URY,Uruguay,Southern Cone,2020,Male,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,"1,785.35","1,069.14","2,809.54"
URY,Uruguay,Southern Cone,2020,Male,60-64 years,Years Lived with Disability (YLDs),Rate,"1,741.73","1,025.52","2,765.93"
URY,Uruguay,Southern Cone,2020,Male,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,"1,644.65",992.48,"2,559.05"
URY,Uruguay,Southern Cone,2020,Male,65-69 years,Years Lived with Disability (YLDs),Rate,"1,600.01",947.84,"2,514.41"
URY,Uruguay,Southern Cone,2020,Male,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,"1,584.03",955.03,"2,442.19"
URY,Uruguay,Southern Cone,2020,Male,65-74 years,Years Lived with Disability (YLDs),Rate,"1,538.33",909.33,"2,396.50"
URY,Uruguay,Southern Cone,2020,Male,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,"1,505.87",906.75,"2,291.52"
URY,Uruguay,Southern Cone,2020,Male,70-74 years,Years Lived with Disability (YLDs),Rate,"1,458.81",859.68,"2,244.47"
URY,Uruguay,Southern Cone,2020,Male,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,"1,378.31",832.51,"2,127.22"
URY,Uruguay,Southern Cone,2020,Male,75-79 years,Years Lived with Disability (YLDs),Rate,"1,328.55",782.75,"2,077.46"
URY,Uruguay,Southern Cone,2020,Male,75+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,250.50",732.09,"1,963.40"
URY,Uruguay,Southern Cone,2020,Male,75+ years,Years Lived with Disability (YLDs),Rate,"1,228.05",709.64,"1,940.95"
URY,Uruguay,Southern Cone,2020,Male,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,"1,205.16",676.95,"1,919.00"
URY,Uruguay,Southern Cone,2020,Male,80-84 years,Years Lived with Disability (YLDs),Rate,"1,205.16",676.95,"1,919.00"
URY,Uruguay,Southern Cone,2020,Male,85+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,065.67",612.95,"1,708.19"
URY,Uruguay,Southern Cone,2020,Male,85+ years,Years Lived with Disability (YLDs),Rate,"1,065.67",612.95,"1,708.19"
URY,Uruguay,Southern Cone,2020,Male,<1 year,Disability-Adjusted Life Years (DALYs),Rate,326.50,220.46,477.35
URY,Uruguay,Southern Cone,2020,Male,<1 year,Years Lived with Disability (YLDs),Rate,326.50,220.46,477.35
URY,Uruguay,Southern Cone,2020,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,"1,831.05","1,058.45","2,907.53"
URY,Uruguay,Southern Cone,2020,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,"1,796.24","1,023.64","2,872.72"
URY,Uruguay,Southern Cone,2020,Male,All ages,Disability-Adjusted Life Years (DALYs),Rate,"1,860.89","1,079.92","2,948.31"
URY,Uruguay,Southern Cone,2020,Male,All ages,Years Lived with Disability (YLDs),Rate,"1,822.66","1,041.69","2,910.08"
URY,Uruguay,Southern Cone,2020,Female,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,187.82,110.96,292.70
URY,Uruguay,Southern Cone,2020,Female,0-4 years,Years Lived with Disability (YLDs),Rate,187.82,110.96,292.70
URY,Uruguay,Southern Cone,2020,Female,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,981.94,512.80,"1,654.46"
URY,Uruguay,Southern Cone,2020,Female,0-14 years,Years Lived with Disability (YLDs),Rate,981.94,512.80,"1,654.46"
URY,Uruguay,Southern Cone,2020,Female,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,"1,533.20",822.60,"2,540.39"
URY,Uruguay,Southern Cone,2020,Female,0-19 years,Years Lived with Disability (YLDs),Rate,"1,533.20",822.60,"2,540.39"
URY,Uruguay,Southern Cone,2020,Female,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,"1,957.26","1,053.88","3,222.75"
URY,Uruguay,Southern Cone,2020,Female,0-24 years,Years Lived with Disability (YLDs),Rate,"1,957.26","1,053.88","3,222.75"
URY,Uruguay,Southern Cone,2020,Female,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,152.73,94.04,232.10
URY,Uruguay,Southern Cone,2020,Female,0-27 days,Years Lived with Disability (YLDs),Rate,152.73,94.04,232.10
URY,Uruguay,Southern Cone,2020,Female,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,194.48,114.04,304.59
URY,Uruguay,Southern Cone,2020,Female,1-4 years,Years Lived with Disability (YLDs),Rate,194.48,114.04,304.59
URY,Uruguay,Southern Cone,2020,Female,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,486.77,253.32,812.02
URY,Uruguay,Southern Cone,2020,Female,1-9 years,Years Lived with Disability (YLDs),Rate,486.77,253.32,812.02
URY,Uruguay,Southern Cone,2020,Female,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,156.70,96.59,236.90
URY,Uruguay,Southern Cone,2020,Female,1-11 months,Years Lived with Disability (YLDs),Rate,156.70,96.59,236.90
URY,Uruguay,Southern Cone,2020,Female,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,698.56,354.25,"1,179.71"
URY,Uruguay,Southern Cone,2020,Female,5-9 years,Years Lived with Disability (YLDs),Rate,698.56,354.25,"1,179.71"
URY,Uruguay,Southern Cone,2020,Female,10-14 years,Disability-Adjusted Life Years (DALYs),Rate,"1,960.10","1,022.88","3,320.67"
URY,Uruguay,Southern Cone,2020,Female,10-14 years,Years Lived with Disability (YLDs),Rate,"1,960.10","1,022.88","3,320.67"
URY,Uruguay,Southern Cone,2020,Female,10-24 years,Disability-Adjusted Life Years (DALYs),Rate,"2,856.28","1,542.18","4,698.25"
URY,Uruguay,Southern Cone,2020,Female,10-24 years,Years Lived with Disability (YLDs),Rate,"2,856.28","1,542.18","4,698.25"
URY,Uruguay,Southern Cone,2020,Female,15-19 years,Disability-Adjusted Life Years (DALYs),Rate,"3,064.41","1,683.11","5,001.15"
URY,Uruguay,Southern Cone,2020,Female,15-19 years,Years Lived with Disability (YLDs),Rate,"3,064.41","1,683.11","5,001.15"
URY,Uruguay,Southern Cone,2020,Female,15-24 years,Disability-Adjusted Life Years (DALYs),Rate,"3,278.93","1,787.09","5,347.95"
URY,Uruguay,Southern Cone,2020,Female,15-24 years,Years Lived with Disability (YLDs),Rate,"3,278.93","1,787.09","5,347.95"
URY,Uruguay,Southern Cone,2020,Female,20-24 years,Disability-Adjusted Life Years (DALYs),Rate,"3,483.29","1,886.15","5,678.31"
URY,Uruguay,Southern Cone,2020,Female,20-24 years,Years Lived with Disability (YLDs),Rate,"3,483.29","1,886.15","5,678.31"
URY,Uruguay,Southern Cone,2020,Female,25-29 years,Disability-Adjusted Life Years (DALYs),Rate,"3,562.57","2,006.98","5,815.42"
URY,Uruguay,Southern Cone,2020,Female,25-29 years,Years Lived with Disability (YLDs),Rate,"3,499.93","1,944.34","5,752.78"
URY,Uruguay,Southern Cone,2020,Female,25-49 years,Disability-Adjusted Life Years (DALYs),Rate,"3,446.42","1,969.88","5,465.21"
URY,Uruguay,Southern Cone,2020,Female,25-49 years,Years Lived with Disability (YLDs),Rate,"3,400.69","1,924.15","5,419.49"
URY,Uruguay,Southern Cone,2020,Female,30-34 years,Disability-Adjusted Life Years (DALYs),Rate,"3,503.60","2,010.53","5,599.69"
URY,Uruguay,Southern Cone,2020,Female,30-34 years,Years Lived with Disability (YLDs),Rate,"3,438.12","1,945.06","5,534.22"
URY,Uruguay,Southern Cone,2020,Female,35-39 years,Disability-Adjusted Life Years (DALYs),Rate,"3,499.80","2,027.21","5,511.98"
URY,Uruguay,Southern Cone,2020,Female,35-39 years,Years Lived with Disability (YLDs),Rate,"3,443.82","1,971.23","5,455.99"
URY,Uruguay,Southern Cone,2020,Female,40-44 years,Disability-Adjusted Life Years (DALYs),Rate,"3,395.75","1,924.77","5,317.25"
URY,Uruguay,Southern Cone,2020,Female,40-44 years,Years Lived with Disability (YLDs),Rate,"3,395.75","1,924.77","5,317.25"
URY,Uruguay,Southern Cone,2020,Female,45-49 years,Disability-Adjusted Life Years (DALYs),Rate,"3,252.61","1,874.52","5,030.67"
URY,Uruguay,Southern Cone,2020,Female,45-49 years,Years Lived with Disability (YLDs),Rate,"3,208.83","1,830.75","4,986.90"
URY,Uruguay,Southern Cone,2020,Female,50-54 years,Disability-Adjusted Life Years (DALYs),Rate,"3,000.16","1,781.64","4,761.01"
URY,Uruguay,Southern Cone,2020,Female,50-54 years,Years Lived with Disability (YLDs),Rate,"2,957.71","1,739.18","4,718.56"
URY,Uruguay,Southern Cone,2020,Female,50-64 years,Disability-Adjusted Life Years (DALYs),Rate,"2,738.18","1,611.59","4,358.82"
URY,Uruguay,Southern Cone,2020,Female,50-64 years,Years Lived with Disability (YLDs),Rate,"2,723.57","1,596.97","4,344.20"
URY,Uruguay,Southern Cone,2020,Female,55-59 years,Disability-Adjusted Life Years (DALYs),Rate,"2,720.72","1,596.50","4,319.87"
URY,Uruguay,Southern Cone,2020,Female,55-59 years,Years Lived with Disability (YLDs),Rate,"2,720.72","1,596.50","4,319.87"
URY,Uruguay,Southern Cone,2020,Female,60-64 years,Disability-Adjusted Life Years (DALYs),Rate,"2,468.66","1,440.78","3,958.36"
URY,Uruguay,Southern Cone,2020,Female,60-64 years,Years Lived with Disability (YLDs),Rate,"2,468.66","1,440.78","3,958.36"
URY,Uruguay,Southern Cone,2020,Female,65-69 years,Disability-Adjusted Life Years (DALYs),Rate,"2,313.46","1,370.44","3,670.64"
URY,Uruguay,Southern Cone,2020,Female,65-69 years,Years Lived with Disability (YLDs),Rate,"2,240.69","1,297.66","3,597.87"
URY,Uruguay,Southern Cone,2020,Female,65-74 years,Disability-Adjusted Life Years (DALYs),Rate,"2,210.49","1,325.08","3,475.58"
URY,Uruguay,Southern Cone,2020,Female,65-74 years,Years Lived with Disability (YLDs),Rate,"2,138.74","1,253.32","3,403.83"
URY,Uruguay,Southern Cone,2020,Female,70-74 years,Disability-Adjusted Life Years (DALYs),Rate,"2,090.34","1,272.15","3,247.98"
URY,Uruguay,Southern Cone,2020,Female,70-74 years,Years Lived with Disability (YLDs),Rate,"2,019.77","1,201.58","3,177.41"
URY,Uruguay,Southern Cone,2020,Female,75-79 years,Disability-Adjusted Life Years (DALYs),Rate,"1,818.01","1,066.53","2,916.75"
URY,Uruguay,Southern Cone,2020,Female,75-79 years,Years Lived with Disability (YLDs),Rate,"1,818.01","1,066.53","2,916.75"
URY,Uruguay,Southern Cone,2020,Female,75+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,675.77",962.67,"2,693.55"
URY,Uruguay,Southern Cone,2020,Female,75+ years,Years Lived with Disability (YLDs),Rate,"1,661.38",948.28,"2,679.16"
URY,Uruguay,Southern Cone,2020,Female,80-84 years,Disability-Adjusted Life Years (DALYs),Rate,"1,690.90",969.35,"2,722.31"
URY,Uruguay,Southern Cone,2020,Female,80-84 years,Years Lived with Disability (YLDs),Rate,"1,658.57",937.03,"2,689.99"
URY,Uruguay,Southern Cone,2020,Female,85+ years,Disability-Adjusted Life Years (DALYs),Rate,"1,524.52",855.73,"2,452.22"
URY,Uruguay,Southern Cone,2020,Female,85+ years,Years Lived with Disability (YLDs),Rate,"1,510.36",841.57,"2,438.06"
URY,Uruguay,Southern Cone,2020,Female,<1 year,Disability-Adjusted Life Years (DALYs),Rate,156.36,96.43,236.55
URY,Uruguay,Southern Cone,2020,Female,<1 year,Years Lived with Disability (YLDs),Rate,156.36,96.43,236.55
URY,Uruguay,Southern Cone,2020,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,"2,554.62","1,443.90","4,103.19"
URY,Uruguay,Southern Cone,2020,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,"2,531.66","1,420.93","4,080.22"
URY,Uruguay,Southern Cone,2020,Female,All ages,Disability-Adjusted Life Years (DALYs),Rate,"2,566.56","1,459.37","4,112.48"
URY,Uruguay,Southern Cone,2020,Female,All ages,Years Lived with Disability (YLDs),Rate,"2,541.75","1,434.56","4,087.68"
URY,Uruguay,Southern Cone,2021,Male,0-4 years,Disability-Adjusted Life Years (DALYs),Rate,354.10,221.78,531.91
URY,Uruguay,Southern Cone,2021,Male,0-4 years,Years Lived with Disability (YLDs),Rate,354.10,221.78,531.91
URY,Uruguay,Southern Cone,2021,Male,0-14 years,Disability-Adjusted Life Years (DALYs),Rate,"1,062.24",572.42,"1,741.75"
URY,Uruguay,Southern Cone,2021,Male,0-14 years,Years Lived with Disability (YLDs),Rate,"1,062.24",572.42,"1,741.75"
URY,Uruguay,Southern Cone,2021,Male,0-19 years,Disability-Adjusted Life Years (DALYs),Rate,"1,423.09",770.97,"2,337.74"
URY,Uruguay,Southern Cone,2021,Male,0-19 years,Years Lived with Disability (YLDs),Rate,"1,423.09",770.97,"2,337.74"
URY,Uruguay,Southern Cone,2021,Male,0-24 years,Disability-Adjusted Life Years (DALYs),Rate,"1,668.80",909.47,"2,743.09"
URY,Uruguay,Southern Cone,2021,Male,0-24 years,Years Lived with Disability (YLDs),Rate,"1,668.80",909.47,"2,743.09"
URY,Uruguay,Southern Cone,2021,Male,0-27 days,Disability-Adjusted Life Years (DALYs),Rate,324.42,208.23,479.12
URY,Uruguay,Southern Cone,2021,Male,0-27 days,Years Lived with Disability (YLDs),Rate,324.42,208.23,479.12
URY,Uruguay,Southern Cone,2021,Male,1-4 years,Disability-Adjusted Life Years (DALYs),Rate,359.84,223.69,543.57
URY,Uruguay,Southern Cone,2021,Male,1-4 years,Years Lived with Disability (YLDs),Rate,359.84,223.69,543.57
URY,Uruguay,Southern Cone,2021,Male,1-9 years,Disability-Adjusted Life Years (DALYs),Rate,668.35,375.29,"1,075.70"
URY,Uruguay,Southern Cone,2021,Male,1-9 years,Years Lived with Disability (YLDs),Rate,668.35,375.29,"1,075.70"
URY,Uruguay,Southern Cone,2021,Male,1-11 months,Disability-Adjusted Life Years (DALYs),Rate,327.99,213.46,478.21
URY,Uruguay,Southern Cone,2021,Male,1-11 months,Years Lived with Disability (YLDs),Rate,327.99,213.46,478.21
URY,Uruguay,Southern Cone,2021,Male,5-9 years,Disability-Adjusted Life Years (DALYs),Rate,878.68,478.64,"1,438.47"
URY,Uruguay,Southern Cone,2021,Male,5-9 years,Years Lived with Disability (YLDs),Rate,878.68,478.64,"1,438.47"
